Nose_x,Nose_y,Nose_z,LEye_in_x,LEye_in_y,LEye_in_z,LEye_x,LEye_y,LEye_z,LEye_out_x,LEye_out_y,LEye_out_z,REye_in_x,REye_in_y,REye_in_z,REye_x,REye_y,REye_z,REye_out_x,REye_out_y,REye_out_z,LEar_x,LEar_y,LEar_z,REar_x,REar_y,REar_z,LMouth_x,LMouth_y,LMouth_z,RMouth_x,RMouth_y,RMouth_z,LShoulder_x,LShoulder_y,LShoulder_z,RShoulder_x,RShoulder_y,RShoulder_z,LElbow_x,LElbow_y,LElbow_z,RElbow_x,RElbow_y,RElbow_z,LWrist_x,LWrist_y,LWrist_z,RWrist_x,RWrist_y,RWrist_z,LPinky_x,LPinky_y,LPinky_z,RPinky_x,RPinky_y,RPinky_z,LIndex_x,LIndex_y,LIndex_z,RIndex_x,RIndex_y,RIndex_z,LThumb_x,LThumb_y,LThumb_z,RThumb_x,RThumb_y,RThumb_z,LHip_x,LHip_y,LHip_z,RHip_x,RHip_y,RHip_z,LKnee_x,LKnee_y,LKnee_z,RKnee_x,RKnee_y,RKnee_z,LAnkle_x,LAnkle_y,LAnkle_z,RAnkle_x,RAnkle_y,RAnkle_z,LHeel_x,LHeel_y,LHeel_z,RHeel_x,RHeel_y,RHeel_z,LFIndex_x,LFIndex_y,LFIndex_z,RFIndex_x,RFIndex_y,RFIndex_z
0.5067616701126099,0.23915746808052063,0.007176975719630718,0.5157600045204163,0.2338005006313324,0.05112820118665695,0.5217835903167725,0.23442161083221436,0.051128845661878586,0.5282509922981262,0.23540592193603516,0.050986114889383316,0.5012359619140625,0.23398523032665253,0.05503283441066742,0.4969376027584076,0.2346281260251999,0.05503903701901436,0.49266448616981506,0.23564839363098145,0.05496633052825928,0.5415199995040894,0.24489234387874603,0.23805175721645355,0.48903682827949524,0.24302898347377777,0.2510818839073181,0.5176759362220764,0.2471063733100891,0.07261811941862106,0.5008260011672974,0.24707065522670746,0.07665801048278809,0.5644170045852661,0.29450780153274536,0.25759074091911316,0.44932547211647034,0.30089426040649414,0.27872273325920105,0.585120439529419,0.2704644203186035,0.27607396245002747,0.4277084469795227,0.3650609850883484,0.32283279299736023,0.5111865401268005,0.2519001066684723,0.4441077411174774,0.47320035099983215,0.40676015615463257,0.28664085268974304,0.49150288105010986,0.24475185573101044,0.4369751811027527,0.4841676354408264,0.4221772253513336,0.26126381754875183,0.4985547959804535,0.2489170879125595,0.45335596799850464,0.49183356761932373,0.4186859428882599,0.24424919486045837,0.5044788122177124,0.25338608026504517,0.44821885228157043,0.4905734360218048,0.41290757060050964,0.2794681191444397,0.5362191796302795,0.4365534782409668,-0.04214353859424591,0.45415863394737244,0.4401233494281769,0.04216264560818672,0.495231032371521,0.5429406762123108,-0.19815726578235626,0.413202702999115,0.5514327883720398,-0.04702706262469292,0.4677959382534027,0.6756982207298279,-0.05129259079694748,0.3902450203895569,0.672309398651123,0.1170046254992485,0.4655786454677582,0.6930665969848633,-0.04219437018036842,0.39869484305381775,0.6885606646537781,0.1289985179901123,0.4562337100505829,0.7116367220878601,-0.22101299464702606,0.3528543710708618,0.7069714069366455,-0.046775560826063156
0.5062170624732971,0.23283721506595612,-0.05554192513227463,0.5152854919433594,0.226501926779747,-0.02725011296570301,0.5213566422462463,0.22701804339885712,-0.027347002178430557,0.527654230594635,0.22757625579833984,-0.027458777651190758,0.500424861907959,0.2259576916694641,-0.022531159222126007,0.4959617853164673,0.22593462467193604,-0.0225016288459301,0.49165213108062744,0.22604092955589294,-0.022565336897969246,0.5402994751930237,0.23558185994625092,0.12534967064857483,0.4889533221721649,0.2337687611579895,0.14245249330997467,0.5169920921325684,0.24250835180282593,0.0024098441936075687,0.49990323185920715,0.24220502376556396,0.007565618027001619,0.570299506187439,0.28328633308410645,0.13594074547290802,0.45001447200775146,0.28329765796661377,0.2344616949558258,0.5789034962654114,0.3348783850669861,0.1155795156955719,0.4192085266113281,0.34925371408462524,0.2852970361709595,0.5113043189048767,0.37848547101020813,-0.0012470869114622474,0.4428204298019409,0.4003797769546509,0.20247569680213928,0.4981490671634674,0.3938564658164978,-0.044861890375614166,0.4477454125881195,0.41760769486427307,0.17633527517318726,0.49799439311027527,0.39095398783683777,-0.05579917132854462,0.45240578055381775,0.41427746415138245,0.14979447424411774,0.5022982954978943,0.38600262999534607,-0.009181493893265724,0.4521867632865906,0.40804487466812134,0.19031395018100739,0.5396456122398376,0.4119177758693695,-0.043112851679325104,0.4562849700450897,0.4059581756591797,0.043126292526721954,0.5009891986846924,0.5307402014732361,-0.21032565832138062,0.4199598431587219,0.53751140832901,-0.09485812485218048,0.4658218026161194,0.662604808807373,-0.20609207451343536,0.38450735807418823,0.6710192561149597,-0.055851049721241,0.46314242482185364,0.6790755987167358,-0.21264995634555817,0.3903064429759979,0.6874326467514038,-0.05902513489127159,0.45454925298690796,0.6955729126930237,-0.41088154911994934,0.34931910037994385,0.707305908203125,-0.25011157989501953
0.5070974826812744,0.23225729167461395,0.13529881834983826,0.5164311528205872,0.2257004827260971,0.1655237376689911,0.5224637389183044,0.22621692717075348,0.1655297875404358,0.5285521745681763,0.22676332294940948,0.16538041830062866,0.5007516145706177,0.22469310462474823,0.16861993074417114,0.4960062801837921,0.22446149587631226,0.1686517298221588,0.4916214644908905,0.22428610920906067,0.16865424811840057,0.5404534935951233,0.23265187442302704,0.29777002334594727,0.4885033667087555,0.2295066863298416,0.3087330162525177,0.5173593759536743,0.24144956469535828,0.1841851770877838,0.49990227818489075,0.24111570417881012,0.18741139769554138,0.5702545046806335,0.2758389413356781,0.2750636041164398,0.4519726634025574,0.2780052125453949,0.3506651818752289,0.5590332746505737,0.31253641843795776,0.33860528469085693,0.41890034079551697,0.33345383405685425,0.4584925174713135,0.4831806421279907,0.31993624567985535,0.4513196051120758,0.45563003420829773,0.34307020902633667,0.5670117139816284,0.4679487645626068,0.3229956328868866,0.4542551040649414,0.47071921825408936,0.34954652190208435,0.5709927678108215,0.46596407890319824,0.32244324684143066,0.4649215638637543,0.4733630120754242,0.34483131766319275,0.5787175297737122,0.47158804535865784,0.3229592442512512,0.4598252475261688,0.46928149461746216,0.34259265661239624,0.57329922914505,0.5397984385490417,0.3939162790775299,-0.04457408934831619,0.45750096440315247,0.3982681632041931,0.044498976320028305,0.4936654567718506,0.5181452035903931,-0.2191419154405594,0.41747280955314636,0.5218597650527954,-0.08258111029863358,0.4658001661300659,0.6506538391113281,-0.2796730399131775,0.3721855580806732,0.6529219746589661,-0.07022175937891006,0.4634217917919159,0.6690444350242615,-0.28896191716194153,0.37965479493141174,0.669241726398468,-0.07355879992246628,0.4522831439971924,0.682802140712738,-0.45436981320381165,0.3276265859603882,0.6922925114631653,-0.22695831954479218
0.5070950984954834,0.2269991785287857,-0.13205558061599731,0.5166855454444885,0.2209939956665039,-0.10385296493768692,0.5227023959159851,0.22168231010437012,-0.10387302190065384,0.5286266207695007,0.2223230004310608,-0.10403186827898026,0.5007018446922302,0.21982260048389435,-0.10434729605913162,0.4957089126110077,0.21961933374404907,-0.10441423207521439,0.49085551500320435,0.2194405049085617,-0.10440883785486221,0.5389965176582336,0.22777125239372253,0.05512826144695282,0.48688533902168274,0.22452616691589355,0.04934398829936981,0.517198920249939,0.2371462732553482,-0.07000606507062912,0.49855029582977295,0.2359253168106079,-0.07188308984041214,0.5701353549957275,0.2696112394332886,0.11179863661527634,0.44791239500045776,0.27175331115722656,0.16055406630039215,0.562752902507782,0.32070836424827576,0.15133380889892578,0.4088835120201111,0.3340258300304413,0.30772459506988525,0.5277307629585266,0.35330966114997864,0.06849139928817749,0.4357490539550781,0.36313462257385254,0.38262179493904114,0.5267775058746338,0.36533376574516296,0.04002072662115097,0.4375035762786865,0.37615329027175903,0.406721293926239,0.521111249923706,0.3621090054512024,0.019898923113942146,0.4400525987148285,0.37320268154144287,0.34478721022605896,0.5204800963401794,0.3585064709186554,0.05755024775862694,0.44167718291282654,0.36627891659736633,0.3682069778442383,0.540516197681427,0.37817564606666565,-0.04278116673231125,0.4574466049671173,0.3725714683532715,0.042768701910972595,0.4936716556549072,0.5014641284942627,-0.2567746341228485,0.4191894829273224,0.49688389897346497,-0.1791725903749466,0.4743199944496155,0.6334999799728394,-0.30022963881492615,0.3711589574813843,0.6298167109489441,-0.16931845247745514,0.47161760926246643,0.6500897407531738,-0.3103533983230591,0.377948522567749,0.6463652849197388,-0.17456577718257904,0.4717550277709961,0.6682618856430054,-0.5124902129173279,0.33034348487854004,0.6706859469413757,-0.3746644854545593
0.5022136569023132,0.228302001953125,-0.16439704596996307,0.5123098492622375,0.22229140996932983,-0.13760913908481598,0.5187610983848572,0.22294488549232483,-0.137607142329216,0.5248276591300964,0.22362880408763885,-0.13778816163539886,0.49554577469825745,0.22133538126945496,-0.13440905511379242,0.49041858315467834,0.22122851014137268,-0.13449446856975555,0.48577091097831726,0.2211938500404358,-0.13449056446552277,0.5338348746299744,0.22974450886249542,0.01931752637028694,0.4821098744869232,0.2267250120639801,0.030751047655940056,0.5124000906944275,0.238020658493042,-0.10237597674131393,0.4935816824436188,0.23707792162895203,-0.09938499331474304,0.5668044090270996,0.27238142490386963,0.061999935656785965,0.4460791051387787,0.27452391386032104,0.15463735163211823,0.5655111074447632,0.3230699598789215,0.10521707683801651,0.4081355035305023,0.3339923024177551,0.28344133496284485,0.5266180038452148,0.36268553137779236,0.08888435363769531,0.4343634843826294,0.3693753182888031,0.30499184131622314,0.518109917640686,0.3757171928882599,0.06907453387975693,0.4345041513442993,0.38628050684928894,0.30949482321739197,0.5207469463348389,0.37422019243240356,0.055942684412002563,0.4388635754585266,0.38256409764289856,0.2644430994987488,0.5169790983200073,0.37049463391304016,0.08346802741289139,0.44000691175460815,0.3767314851284027,0.2912646234035492,0.5412505269050598,0.3676075041294098,-0.045675478875637054,0.45770102739334106,0.36900413036346436,0.045652955770492554,0.5061125755310059,0.4865705072879791,-0.28111517429351807,0.42769092321395874,0.4852472245693207,-0.1975492686033249,0.4798685908317566,0.6128692626953125,-0.3291850984096527,0.3792663812637329,0.6120864152908325,-0.19544801115989685,0.4805852472782135,0.6282727718353271,-0.33831197023391724,0.38754338026046753,0.6286572217941284,-0.201008141040802,0.47107642889022827,0.6544836163520813,-0.5258591175079346,0.33798521757125854,0.6522108912467957,-0.3939296305179596
0.4926204979419708,0.229888916015625,0.08474598824977875,0.5028722286224365,0.22287987172603607,0.1258053332567215,0.5092937350273132,0.22335636615753174,0.12581034004688263,0.515447735786438,0.22382491827011108,0.12566998600959778,0.48532649874687195,0.2219800055027008,0.12323874235153198,0.48008424043655396,0.22175763547420502,0.12322422116994858,0.475249707698822,0.22163493931293488,0.1231885701417923,0.5258000493049622,0.23095887899398804,0.3014942407608032,0.47185882925987244,0.22707103192806244,0.2878499925136566,0.5038574934005737,0.23956017196178436,0.1481599360704422,0.48434147238731384,0.23972682654857635,0.1438540816307068,0.5589543581008911,0.2746119499206543,0.3540477454662323,0.4393681287765503,0.2770135998725891,0.3462044596672058,0.5613755583763123,0.32259461283683777,0.5033237934112549,0.4061640501022339,0.33519792556762695,0.4651820659637451,0.5280573964118958,0.35893693566322327,0.5683478713035583,0.4384578764438629,0.3701837956905365,0.4818158447742462,0.5242172479629517,0.369226336479187,0.5745995044708252,0.4431766867637634,0.3843767046928406,0.4771847426891327,0.5240517258644104,0.3682253658771515,0.5569888949394226,0.4480161964893341,0.3805745542049408,0.45138341188430786,0.5214748382568359,0.3650345802307129,0.5629106760025024,0.44840848445892334,0.3751000165939331,0.4740670323371887,0.5396668910980225,0.3719029426574707,-0.033525027334690094,0.4559573233127594,0.37577658891677856,0.033562663942575455,0.5058748126029968,0.4790387451648712,-0.2726237177848816,0.4305407702922821,0.4839700758457184,-0.20815619826316833,0.4805694818496704,0.6051079630851746,-0.34671249985694885,0.38720202445983887,0.6056605577468872,-0.24898843467235565,0.479215532541275,0.6212826371192932,-0.36186572909355164,0.39605939388275146,0.622012734413147,-0.2608371376991272,0.4743053913116455,0.6423134803771973,-0.5516380071640015,0.3507155478000641,0.643682599067688,-0.4579044282436371
0.4864431619644165,0.2337467074394226,-0.010106758214533329,0.497791588306427,0.2275279462337494,0.027265062555670738,0.5045077800750732,0.22811587154865265,0.027303753420710564,0.5107704401016235,0.22864362597465515,0.027211638167500496,0.48018330335617065,0.2260487973690033,0.025310084223747253,0.4753465950489044,0.225706547498703,0.02523459680378437,0.47056445479393005,0.2253658026456833,0.025161735713481903,0.5218651294708252,0.23416981101036072,0.19466903805732727,0.4685986042022705,0.23039640486240387,0.18363311886787415,0.49808284640312195,0.24391625821590424,0.05019724369049072,0.47924017906188965,0.24338030815124512,0.046270951628685,0.5535388588905334,0.27509424090385437,0.31004512310028076,0.4328468441963196,0.2786204516887665,0.27643999457359314,0.5453750491142273,0.3273509442806244,0.3780580163002014,0.3966147303581238,0.3377470076084137,0.40161067247390747,0.5008705258369446,0.3697110116481781,0.44963356852531433,0.425136536359787,0.37081485986709595,0.4135843515396118,0.49543488025665283,0.38166552782058716,0.4530561566352844,0.42514610290527344,0.38571569323539734,0.4076783359050751,0.49312278628349304,0.38209545612335205,0.4351799786090851,0.4277259409427643,0.3830666244029999,0.38014933466911316,0.4918343722820282,0.37841928005218506,0.444518119096756,0.43476590514183044,0.3750688433647156,0.4047337770462036,0.5331229567527771,0.3765631914138794,-0.031107090413570404,0.4512004852294922,0.38003504276275635,0.031027205288410187,0.4916202425956726,0.4822905659675598,-0.25987425446510315,0.42926719784736633,0.4848906695842743,-0.19849041104316711,0.4669644236564636,0.6050611138343811,-0.30396702885627747,0.38892123103141785,0.6067659854888916,-0.21071624755859375,0.4633318781852722,0.6218545436859131,-0.31519946455955505,0.39770394563674927,0.6229338049888611,-0.21815109252929688,0.45500877499580383,0.6392182111740112,-0.5099189877510071,0.35652101039886475,0.6450411081314087,-0.41596004366874695
0.4850425720214844,0.23965443670749664,0.029843084514141083,0.49654117226600647,0.23251892626285553,0.06796331703662872,0.5033310055732727,0.23307889699935913,0.06800160557031631,0.509559154510498,0.23372499644756317,0.06787277013063431,0.4786803424358368,0.23108325898647308,0.0694168359041214,0.47379961609840393,0.23072701692581177,0.0693749263882637,0.46925145387649536,0.23038364946842194,0.06933487206697464,0.5203952193260193,0.23826609551906586,0.2383398413658142,0.4679930508136749,0.23446400463581085,0.24211911857128143,0.4960816502571106,0.24898388981819153,0.09192357212305069,0.47774794697761536,0.24833165109157562,0.09254292398691177,0.5527840256690979,0.27517831325531006,0.28733572363853455,0.4313068687915802,0.27921298146247864,0.3303534686565399,0.5442699193954468,0.3288516104221344,0.40128055214881897,0.3908053934574127,0.338844895362854,0.455705463886261,0.49693694710731506,0.37218350172042847,0.472199946641922,0.4274441599845886,0.3710559010505676,0.4696761965751648,0.49097710847854614,0.38440433144569397,0.47278252243995667,0.43065375089645386,0.3806039094924927,0.4648427665233612,0.4887465536594391,0.3852229416370392,0.45663559436798096,0.431436687707901,0.37879154086112976,0.43771469593048096,0.48839443922042847,0.38155147433280945,0.46767550706863403,0.43329018354415894,0.3740701377391815,0.4613192677497864,0.5332847237586975,0.37625235319137573,-0.03550470992922783,0.4514042139053345,0.38040611147880554,0.03543631732463837,0.49196818470954895,0.4806600511074066,-0.27970853447914124,0.4285009503364563,0.4838414192199707,-0.197282612323761,0.4694184958934784,0.5999894738197327,-0.36968371272087097,0.3901374340057373,0.6049874424934387,-0.24154974520206451,0.4656926393508911,0.6165032386779785,-0.38504141569137573,0.40018609166145325,0.6227278113365173,-0.2538316249847412,0.45912396907806396,0.63630211353302,-0.5678178668022156,0.35541072487831116,0.6423023343086243,-0.4479289650917053
0.4830113351345062,0.23958136141300201,-0.05104996636509895,0.4945858120918274,0.23231105506420135,-0.01622871309518814,0.5012282729148865,0.23291157186031342,-0.016262589022517204,0.5075426697731018,0.23355159163475037,-0.01644226536154747,0.47653430700302124,0.23051472008228302,-0.01878880336880684,0.47150298953056335,0.230024516582489,-0.018875915557146072,0.46682342886924744,0.2296624779701233,-0.018952300772070885,0.5173647999763489,0.23754891753196716,0.15506286919116974,0.46325141191482544,0.233947291970253,0.13926973938941956,0.493427574634552,0.2486080676317215,0.013984523713588715,0.47445544600486755,0.24792177975177765,0.009042310528457165,0.5478195548057556,0.27614179253578186,0.21565859019756317,0.42797863483428955,0.27820900082588196,0.22554349899291992,0.5469674468040466,0.33122873306274414,0.2993178069591522,0.39058026671409607,0.335919052362442,0.3291216790676117,0.4973783493041992,0.3598344624042511,0.259774386882782,0.4273906648159027,0.3622647523880005,0.320867657661438,0.4906344711780548,0.3710763156414032,0.23880665004253387,0.43441757559776306,0.3730069398880005,0.30633029341697693,0.4875980615615845,0.36923885345458984,0.2212837040424347,0.43689820170402527,0.3681652247905731,0.2807391881942749,0.4882274270057678,0.3660805821418762,0.2515888512134552,0.43705493211746216,0.36416786909103394,0.31283482909202576,0.5322142243385315,0.37622737884521484,-0.032741960138082504,0.45127469301223755,0.37830251455307007,0.032761525362730026,0.497717946767807,0.47278040647506714,-0.2790498435497284,0.4369093179702759,0.4814753830432892,-0.22250089049339294,0.4709300696849823,0.5974085927009583,-0.34461864829063416,0.3943758010864258,0.6026586294174194,-0.24439002573490143,0.4662684500217438,0.6160905957221985,-0.3565368354320526,0.4019123315811157,0.6201996803283691,-0.2515895366668701,0.4604756534099579,0.626499354839325,-0.5408987998962402,0.3584580719470978,0.6363204717636108,-0.445134699344635
0.47958144545555115,0.23913203179836273,-0.034389082342386246,0.4913385808467865,0.23205086588859558,0.00409531407058239,0.49805954098701477,0.23264741897583008,0.004021515138447285,0.504357099533081,0.2333030104637146,0.0038155000656843185,0.4726288616657257,0.23046234250068665,-0.0017461685929447412,0.46762892603874207,0.22995269298553467,-0.0018743049586191773,0.4626392424106598,0.22955137491226196,-0.0019302121363580227,0.5133605003356934,0.23735743761062622,0.1859782189130783,0.4578358829021454,0.23383717238903046,0.15808016061782837,0.4890908896923065,0.2482290267944336,0.035251434892416,0.47034621238708496,0.24761278927326202,0.027033276855945587,0.5437121391296387,0.27676647901535034,0.24332530796527863,0.42144376039505005,0.2785511016845703,0.259380042552948,0.5458737015724182,0.3300621807575226,0.3307681381702423,0.38723158836364746,0.3371164798736572,0.36581459641456604,0.4985640048980713,0.36340221762657166,0.30570074915885925,0.4262530505657196,0.3660050630569458,0.33447006344795227,0.491917222738266,0.3749551475048065,0.29028335213661194,0.4340733587741852,0.3779675364494324,0.3076285719871521,0.487816721200943,0.3723820149898529,0.27481454610824585,0.4371659457683563,0.37375009059906006,0.29527437686920166,0.4894218146800995,0.3688681125640869,0.29964280128479004,0.4369429647922516,0.368953675031662,0.3194337487220764,0.5306925773620605,0.3799811601638794,-0.03330259025096893,0.45007240772247314,0.38216522336006165,0.03330766409635544,0.5001011490821838,0.48035725951194763,-0.2799176573753357,0.43527641892433167,0.48433881998062134,-0.2131214141845703,0.47125399112701416,0.6039826273918152,-0.34032177925109863,0.3938504755496979,0.6041561365127563,-0.22624464333057404,0.4664881229400635,0.6220484972000122,-0.35328438878059387,0.40036213397979736,0.6219853162765503,-0.23401062190532684,0.4605371356010437,0.6338255405426025,-0.5464434027671814,0.35443705320358276,0.6367044448852539,-0.42976826429367065
