Nose_x,Nose_y,Nose_z,LEye_x,LEye_y,LEye_z,REye_x,REye_y,REye_z,LShoulder_x,LShoulder_y,LShoulder_z,RShoulder_x,RShoulder_y,RShoulder_z,LElbow_x,LElbow_y,LElbow_z,RElbow_x,RElbow_y,RElbow_z,LWrist_x,LWrist_y,LWrist_z,RWrist_x,RWrist_y,RWrist_z,LPinky_x,LPinky_y,LPinky_z,RPinky_x,RPinky_y,RPinky_z,LIndex_x,LIndex_y,LIndex_z,RIndex_x,RIndex_y,RIndex_z,LThumb_x,LThumb_y,LThumb_z,RThumb_x,RThumb_y,RThumb_z,LHip_x,LHip_y,LHip_z,RHip_x,RHip_y,RHip_z,LKnee_x,LKnee_y,LKnee_z,RKnee_x,RKnee_y,RKnee_z,LAnkle_x,LAnkle_y,LAnkle_z,RAnkle_x,RAnkle_y,RAnkle_z,LHeel_x,LHeel_y,LHeel_z,RHeel_x,RHeel_y,RHeel_z,LFIndex_x,LFIndex_y,LFIndex_z,RFIndex_x,RFIndex_y,RFIndex_z
0.2398398965597152,0.584229588508606,-0.0772635638713836,0.2458993196487426,0.5792490243911743,-0.051818236708641,0.2307551503181457,0.5772082209587097,-0.0666881576180458,0.2565264999866485,0.6113566160202026,0.1485452502965927,0.1717042773962021,0.6079761981964111,-0.0032903256360441,0.309141606092453,0.6364743709564209,0.0523386113345623,0.1399479806423187,0.6489585041999817,-0.1463410705327987,0.3264842927455902,0.6061580777168274,-0.1358153969049453,0.19345223903656,0.6170940399169922,-0.2845082283020019,0.3363981544971466,0.5977396368980408,-0.1648285686969757,0.2062221318483352,0.6092989444732666,-0.3101310431957245,0.3314481079578399,0.5948569774627686,-0.1461826264858245,0.2067994177341461,0.604595422744751,-0.2954820394515991,0.326927900314331,0.5971152782440186,-0.1345357447862625,0.2052991688251495,0.6074963212013245,-0.2787967622280121,0.2591322660446167,0.6842476725578308,0.0673862993717193,0.2068552523851394,0.689308762550354,-0.0672064870595932,0.3333789110183716,0.7188515663146973,-0.151691123843193,0.2849037051200866,0.7282512784004211,-0.3332489430904388,0.3584808707237243,0.7937352061271667,-0.1973078101873397,0.3126707971096039,0.8048911094665527,-0.3555353283882141,0.3495886921882629,0.8071810603141785,-0.2060721069574356,0.3072301149368286,0.8187440633773804,-0.3585653305053711,0.3992284834384918,0.8131851553916931,-0.3069787919521332,0.353496640920639,0.8266085982322693,-0.4752057790756225
0.2480991780757904,0.5928295850753784,-0.0252036191523075,0.2541078627109527,0.587682843208313,-0.0003136770392302,0.2373055964708328,0.5863697528839111,-0.0140231177210807,0.2656317353248596,0.617864191532135,0.1870888769626617,0.181827425956726,0.6169689297676086,0.03610660135746,0.3196976780891418,0.6439646482467651,0.0982027724385261,0.1512756496667862,0.6577280759811401,-0.1120999604463577,0.3366666436195373,0.6112016439437866,-0.068789966404438,0.1999366879463195,0.6234588027000427,-0.2500936388969421,0.3488987982273102,0.6024176478385925,-0.0923965647816658,0.2128239125013351,0.6153815388679504,-0.2721020877361297,0.342142105102539,0.5995356440544128,-0.072339728474617,0.2144745290279388,0.6111282110214233,-0.2564499378204345,0.3373388051986694,0.6018862724304199,-0.0663539767265319,0.2132336944341659,0.6143226623535156,-0.2437257617712021,0.2714457809925079,0.6916226744651794,0.0661735236644744,0.2192103415727615,0.6973129510879517,-0.0660062730312347,0.3501532673835754,0.7230958342552185,-0.1661522090435028,0.2998069524765014,0.7318109273910522,-0.3498340249061584,0.3833587765693664,0.7983472347259521,-0.2337589263916015,0.3357487618923187,0.811944842338562,-0.3863760828971863,0.3733696043491363,0.8120450973510742,-0.2439717799425125,0.3282179534435272,0.8262730240821838,-0.3886676728725433,0.4229792356491089,0.8180010318756104,-0.3411329388618469,0.3826402723789215,0.8305808901786804,-0.4966425001621246
0.2599923014640808,0.598668098449707,0.0547204986214637,0.2654368281364441,0.5940812826156616,0.0835753232240676,0.2490498423576355,0.5926645994186401,0.0660248547792434,0.277417242527008,0.6255881190299988,0.2641569077968597,0.1916903704404831,0.6252346038818359,0.091615192592144,0.3316541314125061,0.6502873301506042,0.1869098991155624,0.1648616939783096,0.6655305027961731,-0.0508344136178493,0.3474214971065521,0.6173562407493591,0.0262612178921699,0.21502386033535,0.6253211498260498,-0.1602125763893127,0.3578064739704132,0.6081089377403259,0.0015965326456353,0.2277195304632187,0.6159369945526123,-0.1765876412391662,0.3517872095108032,0.6051790118217468,0.0229949690401554,0.2290970236063003,0.6125563383102417,-0.1614986062049865,0.3478734195232391,0.6079418063163757,0.0282957646995782,0.2281280308961868,0.6154192090034485,-0.1533337086439132,0.2850098311901092,0.6982404589653015,0.0667669251561164,0.2326263189315796,0.7048010230064392,-0.0666605606675148,0.3679805397987366,0.7257483601570129,-0.170609563589096,0.3180202543735504,0.7354713082313538,-0.35209721326828,0.4076050817966461,0.8027385473251343,-0.2705110609531402,0.3599981367588043,0.8150137066841125,-0.4165371060371399,0.3991049826145172,0.8168261051177979,-0.2842481732368469,0.35396209359169,0.8301069736480713,-0.4211297929286957,0.4514192938804626,0.8224681615829468,-0.3828043639659881,0.4098764359951019,0.8336951732635498,-0.5252291560173035
0.2806010544300079,0.6043140292167664,0.0906862094998359,0.2846649885177612,0.5999704599380493,0.1200983151793479,0.2682510018348694,0.5985103845596313,0.1003693118691444,0.2963296771049499,0.6334773302078247,0.2986222207546234,0.2090005874633789,0.6315018534660339,0.107950709760189,0.3513724207878113,0.6577386856079102,0.2367639392614364,0.1851146817207336,0.6723408102989197,-0.0387460738420486,0.3625741899013519,0.6213746070861816,0.0913669466972351,0.2336103618144989,0.6283777952194214,-0.1505325883626938,0.3763054609298706,0.6106990575790405,0.0704037398099899,0.245869755744934,0.618941605091095,-0.1655775308609008,0.3693603277206421,0.6080564856529236,0.0918205380439758,0.2478414922952652,0.6152954697608948,-0.15227010846138,0.363612025976181,0.6112444400787354,0.094127357006073,0.2463007122278213,0.6182616353034973,-0.1438764035701751,0.3044067025184631,0.7043673396110535,0.0724497959017753,0.2531859874725342,0.7103739976882935,-0.0724179595708847,0.3972880840301513,0.7268995642662048,-0.1386067420244217,0.3457896113395691,0.7381165623664856,-0.3404518961906433,0.4389825165271759,0.8063567280769348,-0.2262910455465316,0.3884784281253814,0.8176642060279846,-0.4110870063304901,0.427574872970581,0.8187538981437683,-0.2385425716638565,0.382777452468872,0.8339640498161316,-0.4150731563568115,0.4848471581935882,0.82608562707901,-0.3270148336887359,0.4455862045288086,0.8372069597244263,-0.5122091174125671
0.2985933721065521,0.6106146574020386,0.1099386140704155,0.302822470664978,0.6054844260215759,0.1419248580932617,0.2864772081375122,0.6048790812492371,0.1203053966164588,0.3134390115737915,0.6393928527832031,0.3270666003227234,0.229529783129692,0.6381785273551941,0.130888819694519,0.3723717927932739,0.6618600487709045,0.2537374198436737,0.209306925535202,0.6787363290786743,-0.0332101546227932,0.3793724477291107,0.6250610947608948,0.109134241938591,0.2506977617740631,0.6341496706008911,-0.1480378210544586,0.3890235424041748,0.6143105030059814,0.0887160971760749,0.2625870108604431,0.6239553093910217,-0.1634940654039383,0.3820491731166839,0.6121195554733276,0.1147492676973342,0.264867752790451,0.6207666397094727,-0.1479654908180236,0.3774360716342926,0.6156926155090332,0.1140341460704803,0.2638295292854309,0.6236287951469421,-0.1408559828996658,0.3308066427707672,0.708788275718689,0.0729734972119331,0.280040293931961,0.7164605259895325,-0.0729911625385284,0.4211823940277099,0.7343237996101379,-0.1747725158929824,0.3730170726776123,0.7433338165283203,-0.3670089244842529,0.4806274175643921,0.8088778257369995,-0.3116152882575989,0.4244528114795685,0.8229455351829529,-0.4752942323684692,0.4757924973964691,0.8226693868637085,-0.3297266662120819,0.4217600524425506,0.8390328288078308,-0.4847774505615234,0.5243547558784485,0.8281911611557007,-0.4440785348415375,0.475232720375061,0.8377839922904968,-0.6042370796203613
0.3171997368335724,0.6125871539115906,0.0811341777443885,0.3210437893867492,0.6075080633163452,0.1120714843273162,0.3042057752609253,0.6074289679527283,0.0912307798862457,0.3321310877799988,0.6440369486808777,0.3016481697559356,0.2519908547401428,0.6418678760528564,0.1005130037665367,0.3937473595142364,0.6658127903938293,0.2482149749994278,0.2269343584775924,0.6849110722541809,-0.0575521141290664,0.3976777791976928,0.6261729001998901,0.1217442452907562,0.2707724273204803,0.6373403072357178,-0.1655475199222564,0.4074298441410064,0.6148031949996948,0.1040351837873458,0.2801209390163421,0.6273301243782043,-0.1814071536064148,0.3979210257530212,0.6129440069198608,0.1285736411809921,0.2843022048473358,0.6249656677246094,-0.163891389966011,0.3940714299678802,0.6167095303535461,0.1265227496623993,0.28416708111763,0.6280531287193298,-0.1579664647579193,0.3515700399875641,0.714440107345581,0.0800580605864524,0.3043134808540344,0.721697211265564,-0.0801144391298294,0.4565498828887939,0.7328982353210449,-0.1477694362401962,0.4066200256347656,0.7424865961074829,-0.3303023278713226,0.5108203291893005,0.807227611541748,-0.2080955356359481,0.4609181582927704,0.8237240314483643,-0.3820968866348266,0.5045425295829773,0.8189248442649841,-0.2178623527288437,0.4508418142795563,0.8404516577720642,-0.3855562210083008,0.5607101917266846,0.8255231380462646,-0.3084879219532013,0.5247858166694641,0.8395695090293884,-0.4854627549648285
0.3358226716518402,0.6113921403884888,0.1077943742275238,0.3403239846229553,0.6055387258529663,0.1397607922554016,0.3227145671844482,0.605459451675415,0.1158843040466308,0.3505778610706329,0.6435421109199524,0.3265184164047241,0.2675793766975403,0.6411814093589783,0.1163266450166702,0.4111557304859161,0.6660768985748291,0.2809007465839386,0.2440904825925827,0.6852608323097229,-0.0309912748634815,0.4140343070030212,0.6246793270111084,0.1605194211006164,0.2840344905853271,0.6353249549865723,-0.1153743639588356,0.4188932180404663,0.6143808364868164,0.1421549618244171,0.2925574779510498,0.6245173215866089,-0.1262332797050476,0.4130723178386688,0.6126384735107422,0.167739599943161,0.2965599596500397,0.6214797496795654,-0.1120363175868988,0.4097169041633606,0.6158434152603149,0.1653735339641571,0.2961448729038238,0.6251574754714966,-0.1079896837472915,0.372487336397171,0.7136157751083374,0.083057127892971,0.3226332366466522,0.7217373251914978,-0.0831092298030853,0.4826206564903259,0.727769672870636,-0.1605408638715744,0.4319840967655182,0.737926721572876,-0.3257822394371032,0.5411058068275452,0.8032123446464539,-0.245308056473732,0.4895946085453033,0.8198845386505127,-0.3829305171966553,0.528016984462738,0.8171359896659851,-0.2569737434387207,0.4840427339076996,0.8358031511306763,-0.3852944076061249,0.5875405669212341,0.8235687017440796,-0.3585096001625061,0.552218496799469,0.8367618322372437,-0.4863808155059814
0.3489096760749817,0.6091985106468201,0.0866231843829155,0.3535871803760528,0.6035528182983398,0.1177628263831138,0.3369598686695099,0.6036916971206665,0.092175006866455,0.3669162690639496,0.640900194644928,0.3106024265289306,0.2831926643848419,0.6413035988807678,0.0885916724801063,0.4250189960002899,0.6635676622390747,0.2490645945072174,0.2592924833297729,0.6853723526000977,-0.0568235144019126,0.4252819716930389,0.6229697465896606,0.1078411117196083,0.2951584458351135,0.6350963115692139,-0.1362402886152267,0.429086685180664,0.6124629974365234,0.0888684764504432,0.3034631609916687,0.6232698559761047,-0.1461780220270156,0.4239383935928345,0.6109602451324463,0.1153924763202667,0.3058148622512817,0.6201453804969788,-0.1317542493343353,0.4196375608444214,0.6143283247947693,0.1128705218434333,0.3056807518005371,0.6242873072624207,-0.1282137036323547,0.3880476355552673,0.7132108807563782,0.0891157686710357,0.337599366903305,0.7224956154823303,-0.089159071445465,0.4963043332099914,0.7271943092346191,-0.152318000793457,0.4523638486862182,0.7360801696777344,-0.3214639723300934,0.5708611011505127,0.8005610704421997,-0.2597602903842926,0.5195145606994629,0.8170403838157654,-0.3977545201778412,0.5619354248046875,0.8158771395683289,-0.273889422416687,0.518939197063446,0.8338008522987366,-0.4025957882404327,0.6206151843070984,0.820522129535675,-0.3746846318244934,0.5856053233146667,0.8324872851371765,-0.5057263374328613
0.3658120036125183,0.6097131967544556,0.0759333968162536,0.3668712675571441,0.6036447286605835,0.1050390154123306,0.3530527949333191,0.6050309538841248,0.0752477496862411,0.3793073892593384,0.640299916267395,0.3068967461585998,0.2985225617885589,0.6417818069458008,0.0686084255576133,0.4401494562625885,0.66036057472229,0.2725930511951446,0.2763223052024841,0.684593915939331,-0.0612840950489044,0.439117968082428,0.621622622013092,0.1359035074710846,0.3074278831481933,0.6331086754798889,-0.088457241654396,0.4418108761310577,0.6116978526115417,0.1181731298565864,0.3151078224182129,0.6212310791015625,-0.0946159437298774,0.4358837604522705,0.6102690696716309,0.1425099372863769,0.3164175152778625,0.6183687448501587,-0.0820331275463104,0.4321779608726501,0.6135384440422058,0.1402281373739242,0.3167166113853454,0.6224766969680786,-0.0790557935833931,0.4056847393512726,0.7150159478187561,0.0946336090564727,0.3578230142593384,0.7235406637191772,-0.0946340337395668,0.5123542547225952,0.7265028953552246,-0.1459615528583526,0.4749183654785156,0.7355492115020752,-0.3254763484001159,0.597316563129425,0.7983065247535706,-0.2659814357757568,0.552432119846344,0.8145633339881897,-0.4085588157176971,0.5958347320556641,0.8135878443717957,-0.2814636528491974,0.5490490198135376,0.8313474655151367,-0.4141255617141723,0.6500007510185242,0.8170531988143921,-0.3851679563522339,0.6226595044136047,0.8272836804389954,-0.5163421630859375
0.3803075850009918,0.6090664267539978,0.132508710026741,0.3823034763336181,0.6031581163406372,0.1639279425144195,0.3675962090492248,0.6043490767478943,0.1341426521539688,0.3956304788589477,0.6408326029777527,0.3603395819664001,0.3153486549854278,0.642031192779541,0.1028565093874931,0.4577101469039917,0.6606963872909546,0.3316714465618133,0.2947229444980621,0.6843774914741516,0.0022996459156274,0.4579891860485077,0.6212961077690125,0.2109220176935196,0.3231233656406402,0.6315852999687195,-0.0010996494675055,0.4580970406532287,0.6106705069541931,0.194833755493164,0.3285117745399475,0.6196563839912415,-0.003277922514826,0.4522437155246734,0.6089866161346436,0.2198790907859802,0.3292469680309295,0.6166252493858337,0.0097199603915214,0.4495959877967834,0.6124199628829956,0.2155549377202987,0.3297648727893829,0.6205070614814758,0.008445480838418,0.4245646297931671,0.7136847972869873,0.0954312980175018,0.3772833347320556,0.7232486009597778,-0.0954758003354072,0.5386716723442078,0.7251276969909668,-0.1447093337774276,0.4940052926540375,0.7333656549453735,-0.3464177250862121,0.6277530193328857,0.7934783697128296,-0.2900233268737793,0.579389750957489,0.8126354217529297,-0.4381084144115448,0.6267108917236328,0.8111211061477661,-0.3078711330890655,0.5770484209060669,0.8297421932220459,-0.444031298160553,0.6999772787094116,0.8044716119766235,-0.4167059659957886,0.6502748131752014,0.8221514821052551,-0.5542933344841003
